Order_ID,Customer_Name,Customer_Location,Restaurant_Name,Cuisine,Order_Date,Delivery_Time_Minutes,Order_Amount,Delivery_Partner,Payment_Method,Rating,Review_Text,Review_Date,Is_Discount_Applied,Restaurant_Location
ORD004739,Kevin Martinez,East Alyssaside,"Lynn, Wallace and Fritz",Japanese,04-09-2023,69,1300.89,Partner A,Net Banking,4,Factor PM hit charge through lot news green focus subject.,11-03-2024,TRUE,Mathewschester
ORD004740,Scott Franco,West Jennifer,"Bailey, Thomas and Perkins",Mexican,10-09-2024,106,992.4,Partner C,Cash,2,Team seven point low kid always state increase south care evening.,10-08-2024,TRUE,Johnsonview
ORD004741,Thomas Wells,East Jennifer,"Wilson, Lee and Patterson",Mexican,20-05-2024,110,1059.6,Partner A,UPI,2,Skill ask morning heavy teacher whatever dinner.,18-11-2024,TRUE,Laurenport
ORD004742,Megan Houston,Mackburgh,Nichols-Morgan,Indian,14-04-2024,56,247.11,Partner D,Credit Card,2,Give action various possible size identify front.,26-02-2024,FALSE,Watsonborough
ORD004743,Carrie Smith,New Mark,Jackson Inc,Italian,28-03-2024,85,1464.88,Partner C,UPI,5,Point three training level color east write.,08-05-2023,TRUE,East Stacie
ORD004744,Jason Warren,Lake Anthonychester,Robinson PLC,Italian,21-10-2023,67,1394.08,Partner D,Cash,3,Pass level boy truth even Republican individual.,25-02-2023,FALSE,Williamsmouth
ORD004745,Martha Allen,Sabrinahaven,"Hill, Salazar and Lane",Mexican,16-08-2024,108,1780.9,Partner B,Net Banking,2,Marriage draw large finally American brother.,24-04-2024,TRUE,Caseymouth
ORD004746,Victor Jones,Dawnfurt,Thomas-Sosa,Thai,12-09-2024,68,1960.28,Partner D,Net Banking,1,Policy writer hot whole section else.,28-09-2024,FALSE,East Morganchester
ORD004747,Ryan Stone,Laceybury,Wilson Group,Mexican,11-08-2024,86,683.34,Partner A,Net Banking,2,Radio spend consider upon summer alone.,24-07-2024,TRUE,Hammondborough
ORD004748,Alexandria Curry,Port Yvette,Abbott Ltd,Chinese,07-01-2024,107,407.7,Partner D,Net Banking,5,Usually certainly college agreement ten purpose knowledge.,05-10-2023,FALSE,Stevensmouth
ORD004749,Jonathan Thornton,Davisfurt,"Callahan, Rodriguez and Lewis",Chinese,31-12-2024,47,218.79,Partner D,Cash,4,Add pass party chance between they itself performance meeting man south our share.,24-05-2023,FALSE,Christopherchester
ORD004750,Nicholas Vang,West Nancyhaven,Hall Group,Indian,21-10-2024,39,1651.05,Partner B,Cash,3,Heart security pretty white break sort receive.,25-08-2023,FALSE,Port Sarahmouth
ORD004751,John Solomon,Jefferyville,Oliver-Taylor,Chinese,25-09-2024,39,1358.95,Partner B,Cash,1,Real under serve bag no stage.,25-06-2024,FALSE,South Sylvia
ORD004752,Luis Williams,Alexisfurt,"Maxwell, Wilson and Garcia",Chinese,12-05-2024,108,744.68,Partner B,Debit Card,3,Shoulder but value eight simply soon unit.,31-08-2023,TRUE,North Randyton
ORD004753,Jennifer Velasquez,South Harold,"Edwards, Hunter and Franco",Mexican,10-05-2024,73,1563.63,Partner C,Debit Card,5,Assume manager hope enter institution might newspaper law green.,21-09-2024,FALSE,Lake Christopherborough
ORD004754,Andrew Mcclure,East Tinaville,"Evans, Roberts and Fowler",Mexican,14-06-2023,20,1858.67,Partner A,Net Banking,4,Compare none among hospital direction season.,04-01-2024,TRUE,Wilsonbury
ORD004755,April Porter,East Wesley,Davis-Wiggins,Indian,17-05-2024,10,1117.84,Partner D,Cash,1,Style few say Congress night everything along pick effect author although occur thousand.,21-11-2023,FALSE,Port Jessemouth
ORD004756,Jeremy Parker,North Michael,Hendrix PLC,Japanese,30-09-2024,23,539.16,Partner D,Credit Card,3,Special might risk man issue current check oil.,26-03-2024,FALSE,Johnland
ORD004757,Chelsea Graham,Port Jakemouth,"Palmer, Cruz and Williams",Japanese,23-11-2024,14,803.74,Partner C,Net Banking,3,Operation happen minute land gun together rate movie.,14-06-2023,TRUE,Nicholston
ORD004758,Justin Sullivan,Fernandezview,Mills-Moon,Japanese,11-08-2024,41,458.53,Partner D,Credit Card,1,Since leg reason offer hold probably.,03-03-2023,TRUE,Susanport
ORD004759,Tammy Cisneros,East Andrea,"Morrow, Lewis and Lopez",Japanese,10-02-2024,66,704.72,Partner C,UPI,3,Dog international upon class through ok.,23-05-2023,FALSE,Jamesmouth
ORD004760,Beth Ramirez,East Paulside,Howell-Dawson,Mexican,27-11-2024,20,1167.32,Partner A,Debit Card,1,Relationship lot cause clearly cost family commercial when.,09-05-2023,TRUE,East Mistymouth
ORD004761,David Mann,Mcneilchester,Gallagher Inc,Thai,25-12-2024,108,1575.28,Partner C,UPI,3,Election dark on always ask lot thank.,06-01-2025,TRUE,Juliemouth
ORD004762,Joshua Perry,West Franklin,"Williams, Matthews and Atkinson",Thai,11-12-2023,37,366.71,Partner C,Net Banking,4,Kind vote from between glass whole together market perhaps fly adult kitchen.,26-12-2023,FALSE,New Jessica
ORD004763,Teresa Robertson,Frazierbury,Howard-Smith,Japanese,05-03-2024,65,1295.71,Partner B,UPI,3,Exactly church doctor ask season individual level position peace dark affect defense.,03-11-2023,TRUE,West Justinville
ORD004764,Sherry Byrd,New Robertside,Lopez-Rodriguez,Mexican,11-09-2023,36,767.99,Partner B,Cash,5,Fast serious we any player add lot pressure just size.,14-01-2025,TRUE,East Michelle
ORD004765,Thomas Patrick,South Maryburgh,Mack and Sons,Indian,07-09-2024,63,1648.02,Partner A,Credit Card,2,Under top management carry start forward or itself sit those cell lay.,10-12-2023,TRUE,Lake Brooke
ORD004766,Allison Clark,Kyleberg,Meyer-Diaz,Japanese,28-02-2024,22,576.08,Partner A,UPI,1,Three grow bag east not note agree yeah hour stock morning carry quality.,02-10-2024,FALSE,Port Mary
ORD004767,Robert Smith,Port Nathaniel,"Rice, Morales and Jones",Japanese,02-01-2024,29,1381.67,Partner C,UPI,2,Read would environment form court sell particular real arm force woman.,20-02-2023,TRUE,North Alexandra
ORD004768,Eddie Patrick,New Stanleymouth,Collins-Jackson,Chinese,30-10-2024,85,865.29,Partner B,Net Banking,2,Feeling senior population get chair paper.,27-08-2023,FALSE,New Thomasmouth
ORD004769,Michaela Simmons,Katelynshire,"Thompson, Thomas and Johnson",Indian,08-12-2023,56,994,Partner D,UPI,5,Situation health trouble do southern write city chance lose interview method simply strategy.,19-10-2024,FALSE,New Dannyland
ORD004770,Darryl Levine,North Connieshire,Mercado-Robbins,Indian,27-06-2023,79,1884.78,Partner A,UPI,1,Above say back throw reduce everybody believe suffer big.,28-01-2023,TRUE,South Katherineside
ORD004771,Jonathan Orozco,Christinafort,Torres Group,Thai,30-10-2024,108,344.92,Partner A,Net Banking,5,Network vote picture center training successful by budget direction old.,17-04-2023,FALSE,New Danielview
ORD004772,Mrs. Tiffany Ray MD,Port Kennethside,"Moore, Odonnell and Cunningham",Thai,22-03-2023,24,1597.84,Partner A,Cash,2,Probably whom hold popular bed form model scene.,23-09-2024,FALSE,East Teresa
ORD004773,Ana Johnson,Haleborough,Barrett PLC,Thai,07-12-2023,68,989.07,Partner D,Net Banking,3,Remain current election since best third consider anyone serious.,27-08-2023,TRUE,Robertside
ORD004774,Regina Harris,Ashleyside,Dickson-Rose,American,23-04-2023,52,1860.68,Partner C,Net Banking,2,Real though rest glass author to artist ok run.,26-10-2023,TRUE,Kevinmouth
ORD004775,Reginald Vincent,Danielfort,Decker LLC,Thai,14-12-2023,50,1107.68,Partner C,UPI,4,Contain TV skin event wonder manager.,29-06-2024,TRUE,New Natashahaven
ORD004776,Jesse Jackson,Munoztown,Tran-Combs,Japanese,03-08-2023,81,1254.09,Partner D,Credit Card,2,Garden fall put believe white never begin reveal we.,24-04-2023,TRUE,Port Nathanville
ORD004777,Elizabeth Peck,East James,Daniels-Harris,American,10-03-2024,113,1934.05,Partner B,Net Banking,1,Director economic its myself its table shake teacher large fast above.,12-04-2023,FALSE,Fosterborough
ORD004778,Amber Chavez,Lake Megan,Chandler and Sons,Japanese,02-07-2024,35,1963.09,Partner A,UPI,4,State hand computer tree than upon moment to election.,27-03-2023,FALSE,Lambertborough
ORD004779,Jennifer Blanchard,Paulaland,Lopez-Sosa,Chinese,26-05-2023,83,960.19,Partner D,Net Banking,2,Spend item TV write plant number easy operation another hundred hour wonder.,18-08-2024,FALSE,Meghanville
ORD004780,Jeffrey Mcdonald,Port Daniel,Brown LLC,Italian,31-08-2024,83,740.97,Partner B,Debit Card,1,Main south back so ability simple foreign whose serious.,22-12-2024,TRUE,South Lauraborough
ORD004781,Morgan Ramsey,Lake Lindsay,"Doyle, Moss and Hicks",Italian,21-03-2023,23,905.67,Partner C,Credit Card,2,Foot reflect law defense different base wait sometimes any according why also full.,02-03-2023,FALSE,Wolfton
ORD004782,Angel Turner MD,Sullivanfort,Schroeder Ltd,Chinese,14-01-2024,70,1268.47,Partner A,UPI,5,Property claim pass many war partner seek.,25-12-2023,TRUE,Bradleyfurt
ORD004783,Nancy Lee,Lake Matthew,Ray-Roberts,Indian,04-09-2024,101,1520.37,Partner D,Credit Card,3,Free once ground edge might positive heavy military nearly adult catch with professional.,22-10-2023,FALSE,Mckeefort
ORD004784,Sherry Foster,East Daniellebury,"Goodman, Brown and Huff",Thai,10-11-2023,16,1490.67,Partner D,Credit Card,4,Boy red source public follow hard fight west use interview because nearly.,24-07-2023,TRUE,Lisaview
ORD004785,Sheila Singh,Colleenville,Rogers-Gibson,Indian,02-05-2024,112,960.62,Partner D,Net Banking,1,Guess return individual there same instead daughter agree investment.,07-01-2025,TRUE,New Seanton
ORD004786,Danielle Hayes,Port Kyle,Monroe and Sons,Indian,01-02-2023,91,531.8,Partner D,Debit Card,3,Travel discover local group reduce military.,17-07-2023,FALSE,Franklinberg
ORD004787,Nathan Stanton,Vasquezview,Harrison Ltd,American,14-11-2023,98,1976.65,Partner B,Net Banking,4,Research social majority also foreign health foreign certainly us government.,06-02-2024,FALSE,South Teresa
ORD004788,David Perry,Codystad,Haney-Duran,Thai,01-09-2024,86,1410.83,Partner B,UPI,3,Contain though bank west state leader thousand research during nature doctor.,20-01-2023,FALSE,West Stephanie
ORD004789,James Hall,Andrewsshire,"Robertson, Williams and Jackson",Mexican,19-03-2024,58,602.93,Partner D,Net Banking,2,Ball camera moment chance name measure economy likely education night front every Congress.,08-02-2023,TRUE,Christinahaven
ORD004790,Gabriel Li,Martinville,"Murphy, Garcia and Robertson",American,19-01-2023,105,1720.67,Partner C,Credit Card,2,Respond minute general dark seem push quite agency.,11-07-2023,FALSE,New Tinaland
ORD004791,Colleen Powell,Bensonfurt,Miller-Miller,Italian,19-08-2024,82,1983.36,Partner A,Credit Card,2,Stop range heavy personal benefit decide believe chair surface young actually listen role.,04-07-2023,TRUE,North Veronicaton
ORD004792,Scott Kelly,Katherinebury,Obrien-White,Thai,21-05-2023,56,1463.14,Partner D,Net Banking,5,Easy end forward trip ten six quite hospital.,26-06-2023,TRUE,Cynthiaburgh
ORD004793,Joseph Hess DVM,Lake Yolandaburgh,Brown-Freeman,Indian,23-04-2023,73,871.44,Partner C,Debit Card,4,Fear situation walk usually back personal.,01-06-2023,TRUE,Wayneton
ORD004794,Daniel Pitts,Port Josephland,Dennis PLC,Indian,16-10-2024,50,177.76,Partner B,Cash,4,Have put movement economic area type memory single identify mission less check current.,31-05-2024,FALSE,Georgestad
ORD004795,Brian Smith,Laurieside,Johnson-Wright,Chinese,28-04-2024,18,973.86,Partner A,UPI,5,Nice professional student hotel able perform worry five represent least follow church.,23-05-2024,TRUE,Joshuaport
ORD004796,Danielle Barnett,Jeanetteview,Bennett-Shelton,American,25-02-2023,21,1971.22,Partner B,Net Banking,1,Discover option worry instead describe music experience and third someone.,17-04-2024,FALSE,Hendrixchester
ORD004797,Chad Reyes,Hannahchester,"Ward, Johnson and Davis",American,24-12-2024,85,1858.7,Partner D,Net Banking,3,Traditional of prepare close consumer best nature cell near white process.,05-06-2023,TRUE,Josephfurt
ORD004798,Kristin Calderon,Patelburgh,Silva-Boyd,Indian,03-08-2024,62,714.81,Partner C,Net Banking,3,Garden figure their new each kitchen environmental.,21-03-2024,FALSE,South Michael
ORD004799,Brianna Walters,Tinabury,Smith-Anderson,Mexican,20-07-2023,81,921.6,Partner C,Cash,1,Easy business election itself design role school.,15-02-2023,TRUE,Ruthtown
ORD004800,Alex Hernandez,New Kenneth,Brown-Hernandez,Thai,13-05-2023,10,1460.01,Partner D,Net Banking,4,Police pay social local bit fill relationship mother growth seven rest least threat.,15-03-2024,FALSE,New Mariefort
ORD004801,Robert Bryant,Jordanhaven,"Andrade, Palmer and Zimmerman",Mexican,29-11-2023,17,817.58,Partner D,Credit Card,3,Mean degree fact seven true part.,03-05-2023,FALSE,Gregoryton
ORD004802,Vicki Mcdonald,East Cynthia,Davis-Gonzalez,American,28-12-2024,36,344.57,Partner B,Credit Card,5,Act mind any political amount picture put concern voice total.,17-05-2023,FALSE,North Michael
ORD004803,James Mclaughlin,Michelleshire,"Smith, Grant and Garcia",Mexican,28-09-2023,26,653.49,Partner C,Net Banking,1,Book time message whom travel cold table along.,01-10-2024,FALSE,Hamptonport
ORD004804,John Collins,Ashleymouth,Fields-Jackson,Thai,01-04-2024,49,564.4,Partner A,Net Banking,3,Activity experience arm project fear style president economic data impact possible.,14-01-2025,FALSE,North Matthew
ORD004805,William Huff,Farrellshire,"Black, Garcia and Bond",American,25-07-2024,14,1455.09,Partner D,Net Banking,4,Wonder tell without style test rise name then study every eight.,25-02-2023,TRUE,Wolfland
ORD004806,David Miller,Johnsonport,Reed and Sons,Thai,12-02-2023,22,1686.24,Partner B,UPI,4,During guy series health whose science must along.,29-04-2023,FALSE,Port Oscarville
ORD004807,Michael Wagner,Robinsonshire,Lopez-Smith,Italian,08-08-2023,86,1811.44,Partner B,UPI,1,Television drop design create process issue it cultural form former general situation tax.,10-04-2024,TRUE,North Jerry
ORD004808,April Carrillo,Smithfort,Jones and Sons,Italian,19-07-2024,61,739.41,Partner B,Cash,3,Writer investment concern fund heavy him feeling most back crime son increase its of.,22-08-2023,TRUE,East Sonya
ORD004809,Rebecca Mitchell,Padillaborough,Martinez-Coleman,American,31-01-2023,98,1719.66,Partner A,Net Banking,5,Better nature concern half face seat letter white rule rate society.,11-07-2023,TRUE,Adrienneport
ORD004810,Christopher Stevens,Meghanmouth,Hayes-Jackson,Japanese,19-04-2023,65,506.33,Partner C,UPI,3,Remain leader popular major several total wind nor score.,19-02-2024,TRUE,North Chelsea
ORD004811,Nicholas Garrett,Richardsshire,Stein-Benjamin,Japanese,20-07-2023,69,1851.17,Partner A,Net Banking,1,Color it city chance treat similar five yet investment.,12-05-2023,FALSE,West Todd
ORD004812,Michael Woodward,Toddborough,"Santos, Kim and Ferguson",Chinese,03-04-2023,16,1092.26,Partner A,Debit Card,5,Morning among team identify wind five western our seek his.,26-12-2024,TRUE,East Davidville
ORD004813,Jose Richards,Lake Nicholas,"Lee, Fowler and Bell",Indian,26-11-2024,114,160.03,Partner D,UPI,2,City they pressure article game project.,04-07-2024,TRUE,Zacharyton
ORD004814,Philip Arnold,Jenningston,Palmer and Sons,American,15-05-2024,74,267.34,Partner C,Cash,4,Middle unit west to war successful least right ok turn language.,28-10-2024,FALSE,Jacksonberg
ORD004815,Jenny Davis,Justinside,"Phillips, Alvarez and Williams",Chinese,10-03-2024,30,1106.96,Partner B,Debit Card,1,If money training sea knowledge throughout us argue attention conference.,19-02-2023,FALSE,Port Rebecca
ORD004816,Derek Morrison,East Jeffrey,Barrett and Sons,Chinese,29-08-2023,40,160.1,Partner B,Debit Card,3,None help assume through smile want seven six Republican including spend.,11-05-2023,FALSE,West Colton
ORD004817,Shane Morales,Erinborough,"Baker, Smith and Cole",Mexican,06-10-2023,65,1476.04,Partner D,UPI,1,Practice hold some almost ability this camera particularly.,28-06-2024,FALSE,Erichaven
ORD004818,Beth Delgado,Lake Stephanie,Carpenter-Garcia,Thai,05-09-2024,47,1595.34,Partner B,UPI,1,Act later community quickly risk speak case trade talk focus newspaper blue or.,29-05-2024,FALSE,West Jackburgh
ORD004819,Brenda Williams,Lake Deanna,"Hudson, Neal and Richard",Mexican,03-09-2023,36,1627.85,Partner B,Net Banking,3,Soon conference how protect course general expert bed medical indeed I success same.,16-12-2023,FALSE,Nguyenville
ORD004820,Timothy Hayes,Carlsonland,"Campbell, Parker and Houston",Indian,23-10-2023,99,1336.67,Partner C,Debit Card,4,Participant person moment everything form get.,01-01-2024,TRUE,New Antoniohaven
ORD004821,Meghan Payne,North Patricia,Barnes-Casey,Italian,04-01-2025,102,809.05,Partner B,Credit Card,1,Term quickly wait present property because rock total.,14-07-2024,FALSE,Lake Rebecca
ORD004822,Amanda Romero,North Linda,"Rios, Rich and Clark",American,05-01-2025,13,436.93,Partner A,Cash,5,Receive carry environmental meeting man audience still.,10-12-2024,TRUE,Sullivanville
ORD004823,Larry Acosta,Lambertberg,Smith-Martin,Chinese,13-06-2024,96,278.41,Partner C,UPI,4,Moment entire always leave model wind song beyond friend ahead TV bed.,24-05-2023,TRUE,Millerside
ORD004824,Adam Jones,East Jeffreyburgh,Patterson Inc,American,17-01-2024,35,352.39,Partner B,Debit Card,4,Represent crime analysis treatment receive a author seat sell how.,20-06-2024,FALSE,Millerstad
ORD004825,James Marshall,Lake Darren,Ramirez-Gates,American,10-04-2023,53,1216.06,Partner C,Cash,2,Hand environment instead artist specific occur try performance air hard have voice.,18-04-2023,FALSE,Smithmouth
ORD004826,Patrick Watts,Joshuahaven,"Acevedo, Johnson and Mendez",American,21-10-2023,85,1367.67,Partner B,Credit Card,4,Each big race describe day finally.,14-02-2024,FALSE,North Cameron
